"order_id","order_date","order_priority","ship_date","shipping_delay","ship_mode","shipping_cost","customer_id","customer_name","segment","customer_tenure","payment_method","country","state","city","postal_code","region","product_id","product_name","category","sub_category","product_rating","marketing_channel","quantity","return_status","discount","sales","profit","profit_margin","discount_reason"
"CA-2017-118402","2017-09-29","Critical","2017-10-04",5,"Standard Class","18.53","JO-15280","Jas O'Carroll","Consumer","New","Net Banking","United States","Tennessee","Memphis","38109","South","OFF-ST-10001418","Carina Media Storage Towers in Natural & Black","Office Supplies","Storage","1","Email",5,"No","0.2","243.92","-54.882","-22.5","Promo"
"CA-2016-130225","2016-09-11","Medium","2016-09-17",6,"Standard Class","14.02","RC-19960","Ryan Crowe","Consumer","Returning","Credit Card","United States","Texas","Houston","77041","Central","OFF-EN-10000056","Cameo Buff Policy Envelopes","Office Supplies","Envelopes","1","Social Media",2,"No","0.2","99.568","33.6042","33.75","Promo"
"CA-2017-120761","2017-09-04","Low","2017-09-08",4,"Standard Class","8.67","AB-10150","Aimee Bixby","Consumer","Returning","UPI","United States","New York","Long Beach","11561","East","TEC-AC-10000171","Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack","Technology","Accessories","4","Email",4,"No","0","91.96","39.5428","43.00000000000001","No Discount"
"CA-2014-167997","2014-01-26","Critical","2014-01-29",3,"First Class","0.96","CA-11965","Carol Adams","Corporate","New","Cash on Delivery","United States","South Dakota","Rapid City","57701","Central","OFF-BI-10001758","Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders","Office Supplies","Binders","4","Social Media",2,"No","0","10.68","5.0196","47","No Discount"
"CA-2015-156923","2015-02-16","Critical","2015-02-20",4,"Standard Class","4.74","SP-20860","Sung Pak","Corporate","Returning","UPI","United States","New Hampshire","Dover","3820","East","OFF-PA-10002751","Xerox 1920","Office Supplies","Paper","5","Email",6,"No","0","35.88","16.146","45","No Discount"
"US-2014-131275","2014-03-18","Critical","2014-03-24",6,"Standard Class","236.71","SC-20050","Sample Company A","Home Office","Returning","UPI","United States","California","Burbank","91505","West","OFF-ST-10000078","Tennsco 6- and 18-Compartment Lockers","Office Supplies","Storage","3","Referral",7,"No","0","1856.19","334.1142","18","No Discount"
"US-2017-125717","2017-09-28","Low","2017-10-01",3,"First Class","4.8","DS-13030","Darrin Sayre","Home Office","Returning","Cash on Delivery","United States","Colorado","Aurora","80013","West","FUR-FU-10001979","Dana Halogen Swing-Arm Architect Lamp","Furniture","Furnishings","4","Direct",1,"No","0.2","32.776","3.2776","10","Promo"
"CA-2016-118332","2016-12-16","Low","2016-12-23",7,"Standard Class","74.13","PK-19075","Pete Kriz","Consumer","Returning","Cash on Delivery","United States","California","Apple Valley","92307","West","FUR-CH-10001708","Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back","Furniture","Chairs","5","Social Media",5,"No","0.2","563.92","7.049","1.2500000000000002","Promo"
"CA-2017-138618","2017-12-01","Critical","2017-12-08",7,"Standard Class","1","MY-17380","Maribeth Yedwab","Corporate","Returning","Cash on Delivery","United States","Texas","San Antonio","78207","Central","OFF-PA-10000520","Xerox 201","Office Supplies","Paper","2","Referral",2,"No","0.2","10.368","3.6288","35","Promo"
"CA-2017-130141","2017-10-22","High","2017-10-24",2,"Second Class","65.98","HA-14905","Helen Abelman","Consumer","Returning","Credit Card","United States","Colorado","Fort Collins","80525","West","FUR-CH-10000749","Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms","Furniture","Chairs","4","Email",4,"No","0.2","579.136","-28.9568","-5","Promo"
"CA-2016-103891","2016-07-12","Low","2016-07-19",7,"Standard Class","13.03","KH-16690","Kristen Hastings","Corporate","Returning","Net Banking","United States","California","Los Angeles","90008","West","TEC-PH-10000149","Cisco SPA525G2 IP Phone - Wireless","Technology","Phones","4","Direct",6,"No","0.2","95.76","7.182","7.5","Promo"
"CA-2017-169999","2017-06-19","Critical","2017-06-26",7,"Standard Class","0.77","JS-15685","Jim Sink","Corporate","Returning","Cash on Delivery","United States","New York","New York City","10035","East","OFF-BI-10004728","Wilson Jones Turn Tabs Binder Tool for Ring Binders","Office Supplies","Binders","5","Email",3,"No","0.2","11.568","3.7596","32.5","Promo"
"CA-2017-162712","2017-06-18","Low","2017-06-20",2,"Second Class","6.81","NK-18490","Neil Knudson","Home Office","Returning","Credit Card","United States","Texas","Corpus Christi","78415","Central","OFF-PA-10000167","Xerox 1925","Office Supplies","Paper","1","Referral",3,"No","0.2","74.352","23.235","31.25","Promo"
"CA-2017-135279","2017-04-09","High","2017-04-11",2,"First Class","1.02","BS-11800","Bryan Spruell","Home Office","New","UPI","United States","New York","New York City","10011","East","OFF-LA-10004055","Color-Coded Legal Exhibit Labels","Office Supplies","Labels","3","Email",2,"No","0","9.82","4.8118","49","No Discount"
"US-2015-164448","2015-10-31","Low","2015-11-04",4,"Second Class","0.55","DK-12835","Damala Kotsonis","Corporate","Returning","Net Banking","United States","California","Salinas","93905","West","OFF-BI-10002949","Prestige Round Ring Binders","Office Supplies","Binders","4","Social Media",2,"No","0.2","9.728","3.2832","33.75","Promo"
"CA-2014-127964","2014-03-03","Low","2014-03-08",5,"Standard Class","2.76","AP-10720","Anne Pryor","Home Office","New","UPI","United States","New York","New York City","10035","East","OFF-BI-10003429","Cardinal HOLDit! Binder Insert Strips,Extra Strips","Office Supplies","Binders","3","Direct",5,"No","0.2","25.32","9.1785","36.25","Promo"
"CA-2014-169684","2014-10-20","Medium","2014-10-23",3,"First Class","14.42","FH-14365","Fred Hopkins","Corporate","Returning","Credit Card","United States","Tennessee","Knoxville","37918","South","OFF-ST-10000934","Contico 72""H Heavy-Duty Storage System","Office Supplies","Storage","3","Email",3,"No","0.2","98.352","-24.588","-25","Promo"
"CA-2016-109344","2016-02-08","Medium","2016-02-11",3,"Second Class","67.95","CH-12070","Cathy Hwang","Home Office","Returning","Credit Card","United States","North Carolina","Raleigh","27604","South","TEC-PH-10002624","Samsung Galaxy S4 Mini","Technology","Phones","4","Social Media",3,"No","0.2","1127.976","126.8973","11.249999999999998","Promo"
"CA-2016-105494","2016-11-10","High","2016-11-12",2,"First Class","7.66","PC-18745","Pamela Coakley","Corporate","Returning","Cash on Delivery","United States","California","San Francisco","94122","West","OFF-BI-10003364","Binding Machine Supplies","Office Supplies","Binders","4","Email",3,"No","0.2","70.008","24.5028","35","Promo"
"CA-2017-154907","2017-03-31","Low","2017-04-04",4,"Standard Class","26.77","DS-13180","David Smith","Corporate","Returning","Cash on Delivery","United States","Texas","Amarillo","79109","Central","FUR-BO-10002824","Bush Mission Pointe Library","Furniture","Bookcases","1","Email",2,"No","0.32","205.3328","-36.2352","-17.647058823529413","Bulk Deal"
"CA-2016-114944","2016-01-30","Medium","2016-02-04",5,"Standard Class","9.15","HE-14800","Harold Engle","Corporate","Returning","Cash on Delivery","United States","Illinois","Chicago","60623","Central","OFF-PA-10003892","Xerox 1943","Office Supplies","Paper","5","Direct",4,"No","0.2","156.512","52.8228","33.75","Promo"
"CA-2016-142762","2016-05-23","Medium","2016-05-27",4,"Standard Class","3.62","LD-17005","Lisa DeCherney","Consumer","Returning","Credit Card","United States","California","San Francisco","94109","West","FUR-FU-10003691","Eldon Image Series Desk Accessories, Ebony","Furniture","Furnishings","1","Email",3,"No","0","37.05","16.302","44","No Discount"
"CA-2017-147277","2017-10-20","High","2017-10-24",4,"Standard Class","38.95","EB-13705","Ed Braxton","Corporate","New","Credit Card","United States","Ohio","Akron","44312","East","FUR-TA-10001539","Chromcraft Rectangular Conference Tables","Furniture","Tables","5","Email",2,"No","0.4","284.364","-75.8304","-26.666666666666668","Bulk Deal"
"CA-2016-161473","2016-04-01","Critical","2016-04-05",4,"Standard Class","2.63","TB-21175","Thomas Boland","Corporate","New","UPI","United States","New York","New York City","10035","East","OFF-LA-10001297","Avery 473","Office Supplies","Labels","4","Email",2,"No","0","20.7","9.936","48.00000000000001","No Discount"
"CA-2016-148516","2016-08-07","High","2016-08-11",4,"Standard Class","26.15","DW-13585","Dorothy Wardle","Corporate","Returning","UPI","United States","Washington","Edmonds","98026","West","TEC-AC-10003610","Logitech Illuminated - Keyboard","Technology","Accessories","5","Referral",3,"No","0","179.97","86.3856","48","No Discount"
"CA-2014-115259","2014-08-25","Critical","2014-08-27",2,"Second Class","2.9","RC-19960","Ryan Crowe","Consumer","New","Net Banking","United States","Ohio","Columbus","43229","East","OFF-PA-10004965","Xerox 1921","Office Supplies","Paper","4","Referral",3,"No","0.2","23.976","7.4925","31.25","Promo"
"CA-2014-149524","2014-01-14","Medium","2014-01-15",1,"First Class","4.68","BS-11590","Brendan Sweed","Corporate","New","Credit Card","United States","Pennsylvania","Philadelphia","19140","East","FUR-BO-10003433","Sauder Cornerstone Collection Library","Furniture","Bookcases","2","Email",4,"No","0.5","61.96","-53.2856","-86","Clearance"
"CA-2015-156734","2015-06-18","Critical","2015-06-20",2,"First Class","0.34","BV-11245","Benjamin Venier","Corporate","Returning","Cash on Delivery","United States","Tennessee","Smyrna","37167","South","OFF-BI-10002982","Avery Self-Adhesive Photo Pockets for Polaroid Photos","Office Supplies","Binders","3","Social Media",3,"No","0.7","6.129","-4.4946","-73.33333333333334","Clearance"
"CA-2017-102519","2017-11-27","Critical","2017-11-29",2,"First Class","4.61","BM-11650","Brian Moss","Corporate","Returning","Net Banking","United States","Wisconsin","Milwaukee","53209","Central","FUR-FU-10004091","Howard Miller 13"" Diameter Goldtone Round Wall Clock","Furniture","Furnishings","5","Referral",1,"No","0","46.94","19.2454","41","No Discount"
"CA-2014-116673","2014-12-15","Critical","2014-12-19",4,"Second Class","0.67","JO-15280","Jas O'Carroll","Consumer","Returning","UPI","United States","California","San Diego","92037","West","FUR-FU-10003829","Stackable Trays","Furniture","Furnishings","3.4175824175824174","Social Media",2,"No","0","6.16","1.9712","32","No Discount"
"CA-2015-117961","2015-11-26","Medium","2015-11-30",4,"Standard Class","1.47","GP-14740","Guy Phonely","Corporate","New","Net Banking","United States","Massachusetts","Leominster","1453","East","OFF-BI-10000343","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue","Office Supplies","Binders","4","Social Media",3,"No","0","14.73","6.9231","47","No Discount"
"CA-2017-143378","2017-09-19","Critical","2017-09-25",6,"Standard Class","19.48","JR-16210","Justin Ritter","Corporate","Returning","Net Banking","United States","Oregon","Springfield","97477","West","TEC-PH-10001425","Mophie Juice Pack Helium for iPhone","Technology","Phones","5","Social Media",3,"No","0.2","191.976","19.1976","10","Promo"
"US-2017-166394","2017-09-04","Critical","2017-09-06",2,"Second Class","1.29","VM-21835","Vivian Mathis","Consumer","Returning","UPI","United States","New Hampshire","Nashua","3060","East","OFF-FA-10001843","Staples","Office Supplies","Fasteners","3","Referral",6,"No","0","14.82","6.9654","47","No Discount"
"CA-2015-120845","2015-09-25","Low","2015-10-02",7,"Standard Class","0.42","ML-17395","Marina Lichtenstein","Corporate","Returning","Cash on Delivery","United States","Tennessee","Murfreesboro","37130","South","OFF-BI-10001982","Wilson Jones Custom Binder Spines & Labels","Office Supplies","Binders","3","Social Media",2,"Yes","0.7","3.264","-2.2848","-70","Clearance"
"CA-2015-156510","2015-09-25","Medium","2015-09-29",4,"Standard Class","1.12","EH-13990","Erica Hackney","Consumer","Returning","UPI","United States","Connecticut","Meriden","6450","East","OFF-BI-10000822","Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""","Office Supplies","Binders","3","Direct",2,"No","0","10.76","5.1648","48","No Discount"
"CA-2014-101392","2014-12-07","High","2014-12-13",6,"Standard Class","34.04","AS-10630","Ann Steele","Home Office","Returning","UPI","United States","Washington","Seattle","98103","West","OFF-ST-10000532","Advantus Rolling Drawer Organizers","Office Supplies","Storage","2","Email",7,"No","0","269.36","70.0336","26","No Discount"
"CA-2017-110310","2017-10-27","Medium","2017-11-02",6,"Standard Class","0.3","NB-18655","Nona Balk","Corporate","Returning","UPI","United States","Florida","Tallahassee","32303","South","OFF-BI-10001097","Avery Hole Reinforcements","Office Supplies","Binders","5","Email",3,"No","0.7","5.607","-3.9249","-70","Clearance"
"CA-2014-137911","2014-10-09","Critical","2014-10-15",6,"Standard Class","6.49","BP-11095","Bart Pistole","Corporate","Returning","Credit Card","United States","North Carolina","Jacksonville","28540","South","OFF-PA-10004071","Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box","Office Supplies","Paper","3","Direct",2,"No","0.2","88.768","31.0688","35","Promo"
"CA-2015-134201","2015-04-10","High","2015-04-16",6,"Standard Class","1.15","EH-14125","Eugene Hildebrand","Home Office","New","Net Banking","United States","New York","Rochester","14609","East","OFF-AR-10002804","Faber Castell Col-Erase Pencils","Office Supplies","Art","3","Referral",3,"No","0","14.67","6.0147","41","No Discount"
"CA-2015-133536","2015-03-28","High","2015-03-30",2,"Second Class","2.82","JH-15820","John Huston","Consumer","Returning","Cash on Delivery","United States","New York","New York City","10009","East","OFF-EN-10004459","Security-Tint Envelopes","Office Supplies","Envelopes","1","Direct",3,"No","0","22.92","11.2308","49","No Discount"
"CA-2017-104108","2017-12-02","Low","2017-12-09",7,"Standard Class","0.9","RP-19855","Roy Phan","Corporate","Returning","Credit Card","United States","Texas","Houston","77095","Central","OFF-AR-10000817","Manco Dry-Lighter Erasable Highlighter","Office Supplies","Art","4","Email",5,"No","0.2","12.16","2.128","17.5","Promo"
"CA-2017-134404","2017-12-27","High","2017-12-27",0,"Same Day","13.29","DR-12880","Dan Reichenbach","Corporate","Returning","Cash on Delivery","United States","Ohio","Newark","43055","East","TEC-PH-10000576","AT&T 1080 Corded phone","Technology","Phones","1","Email",2,"No","0.4","164.388","-35.6174","-21.666666666666668","Bulk Deal"
"CA-2017-163125","2017-10-09","High","2017-10-11",2,"Second Class","4.09","MB-17305","Maria Bertelson","Consumer","Returning","Credit Card","United States","Texas","League City","77573","Central","OFF-AR-10004344","Bulldog Vacuum Base Pencil Sharpener","Office Supplies","Art","5","Social Media",7,"No","0.2","67.144","5.8751","8.75","Promo"
"CA-2017-143021","2017-11-19","High","2017-11-19",0,"Same Day","11.79","AP-10720","Anne Pryor","Home Office","New","UPI","United States","New York","New York City","10011","East","FUR-TA-10001676","Hon 61000 Series Interactive Training Tables","Furniture","Tables","5","Social Media",3,"Yes","0.4","79.974","-29.3238","-36.666666666666664","Bulk Deal"
"CA-2015-144253","2015-05-04","Low","2015-05-09",5,"Second Class","1.62","AS-10225","Alan Schoenberger","Corporate","New","Credit Card","United States","New York","New York City","10024","East","FUR-FU-10002671","Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp","Furniture","Furnishings","4","Social Media",2,"No","0","26.8","12.864","48.00000000000001","No Discount"
"CA-2015-121965","2015-06-19","High","2015-06-23",4,"Standard Class","0.37","LH-17155","Logan Haushalter","Consumer","Returning","Net Banking","United States","California","Los Angeles","90032","West","OFF-PA-10004355","Xerox 231","Office Supplies","Paper","3","Social Media",1,"No","0","6.48","3.1104","47.99999999999999","No Discount"
